time_sec,stance
515.9,Right-Handed
515.9,Right-Handed
516.0,Right-Handed
516.0,Right-Handed
516.0,Right-Handed
516.1,Right-Handed
516.1,Right-Handed
516.1,Right-Handed
516.2,Right-Handed
516.2,Right-Handed
516.2,Right-Handed
516.3,Right-Handed
516.3,Right-Handed
516.3,Right-Handed
516.4,Right-Handed
516.4,Right-Handed
516.4,Right-Handed
516.5,Right-Handed
516.5,Right-Handed
516.5,Right-Handed
516.6,Right-Handed
516.6,Right-Handed
516.6,Right-Handed
516.7,Right-Handed
516.7,Right-Handed
516.7,Right-Handed
516.8,Right-Handed
516.8,Right-Handed
516.8,Right-Handed
516.9,Right-Handed
516.9,Right-Handed
516.9,Right-Handed
517.0,Right-Handed
517.0,Right-Handed
517.0,Right-Handed
517.1,Right-Handed
517.1,Right-Handed
517.1,Right-Handed
517.2,Right-Handed
517.2,Right-Handed
517.2,Right-Handed
517.3,Right-Handed
517.3,Right-Handed
517.3,Right-Handed
517.4,Right-Handed
517.4,Right-Handed
517.4,Right-Handed
517.5,Right-Handed
517.5,Right-Handed
517.5,Right-Handed
517.6,Right-Handed
517.6,Right-Handed
517.6,Right-Handed
517.7,Right-Handed
517.7,Right-Handed
517.7,Right-Handed
517.8,Right-Handed
517.8,Right-Handed
517.8,Right-Handed
517.9,Right-Handed
517.9,Right-Handed
517.9,Right-Handed
518.0,Right-Handed
518.0,Right-Handed
518.0,Right-Handed
518.1,Right-Handed
518.1,Right-Handed
518.1,Right-Handed
518.2,Right-Handed
518.2,Right-Handed
518.2,Right-Handed
518.3,Right-Handed
518.3,Right-Handed
518.3,Right-Handed
518.4,Right-Handed
518.4,Right-Handed
518.4,Right-Handed
518.5,Right-Handed
518.5,Right-Handed
518.5,Right-Handed
518.6,Right-Handed
518.6,Right-Handed
518.6,Right-Handed
518.7,Right-Handed
518.7,Right-Handed
518.7,Right-Handed
518.8,Right-Handed
518.8,Right-Handed
518.8,Right-Handed
518.9,Right-Handed
518.9,Right-Handed
518.9,Right-Handed
519.0,Right-Handed
519.0,Right-Handed
519.0,Right-Handed
519.1,Right-Handed
519.1,Right-Handed
519.1,Right-Handed
519.2,Right-Handed
519.2,Right-Handed
519.2,Right-Handed
519.3,Right-Handed
519.3,Right-Handed
519.3,Right-Handed
519.4,Right-Handed
519.4,Right-Handed
519.4,Right-Handed
519.5,Right-Handed
519.5,Right-Handed
519.5,Right-Handed
519.6,Right-Handed
519.6,Right-Handed
519.6,Right-Handed
519.7,Right-Handed
519.7,Right-Handed
519.7,Right-Handed
519.8,Right-Handed
519.8,Right-Handed
519.8,Right-Handed
519.9,Right-Handed
519.9,Right-Handed
519.9,Right-Handed
520.0,Right-Handed
520.0,Right-Handed
520.0,Right-Handed
520.1,Right-Handed
520.1,Right-Handed
520.1,Right-Handed
520.2,Right-Handed
520.2,Right-Handed
520.2,Right-Handed
520.3,Right-Handed
520.3,Right-Handed
520.3,Right-Handed
520.4,Right-Handed
520.4,Right-Handed
520.4,Right-Handed
520.5,Right-Handed
520.5,Right-Handed
520.5,Right-Handed
520.6,Right-Handed
520.6,Right-Handed
520.6,Right-Handed
520.7,Right-Handed
520.7,Right-Handed
520.7,Right-Handed
520.8,Right-Handed
520.8,Right-Handed
520.8,Right-Handed
520.9,Right-Handed
520.9,Right-Handed
520.9,Right-Handed
521.0,Right-Handed
521.0,Right-Handed
521.0,Right-Handed
521.1,Right-Handed
521.1,Right-Handed
521.1,Right-Handed
521.2,Right-Handed
521.2,Right-Handed
521.2,Right-Handed
521.3,Right-Handed
521.3,Right-Handed
521.3,Right-Handed
521.4,Right-Handed
521.4,Right-Handed
521.4,Right-Handed
521.5,Right-Handed
521.5,Right-Handed
521.5,Right-Handed
521.6,Right-Handed
521.6,Right-Handed
521.6,Right-Handed
521.7,Right-Handed
521.7,Right-Handed
521.7,Right-Handed
521.8,Right-Handed
521.8,Right-Handed
521.8,Right-Handed
521.9,Right-Handed
521.9,Right-Handed
521.9,Right-Handed
522.0,Right-Handed
522.0,Right-Handed
522.0,Right-Handed
522.1,Right-Handed
522.1,Right-Handed
522.1,Right-Handed
522.2,Right-Handed
522.2,Right-Handed
522.2,Right-Handed
522.3,Right-Handed
522.3,Right-Handed
522.3,Right-Handed
522.4,Right-Handed
522.4,Right-Handed
522.4,Right-Handed
522.5,Right-Handed
522.5,Right-Handed
522.5,Right-Handed
522.6,Right-Handed
522.6,Right-Handed
522.6,Right-Handed
522.7,Right-Handed
522.7,Right-Handed
522.7,Right-Handed
522.8,Right-Handed
522.8,Right-Handed
522.8,Right-Handed
522.9,Right-Handed
522.9,Right-Handed
522.9,Right-Handed
523.0,Right-Handed
523.0,Right-Handed
523.0,Right-Handed
523.1,Right-Handed
523.1,Right-Handed
523.1,Right-Handed
523.2,Right-Handed
523.2,Right-Handed
523.2,Right-Handed
523.3,Right-Handed
523.3,Right-Handed
523.3,Right-Handed
523.4,Right-Handed
523.4,Right-Handed
523.4,Right-Handed
523.5,Right-Handed
523.5,Right-Handed
523.5,Right-Handed
523.6,Right-Handed
523.6,Right-Handed
523.6,Right-Handed
523.7,Right-Handed
523.7,Right-Handed
523.7,Right-Handed
523.8,Right-Handed
523.8,Right-Handed
523.8,Right-Handed
523.9,Right-Handed
523.9,Right-Handed
523.9,Right-Handed
524.0,Right-Handed
524.0,Right-Handed
524.0,Right-Handed
524.1,Right-Handed
524.1,Right-Handed
524.1,Right-Handed
524.2,Right-Handed
524.2,Right-Handed
524.2,Right-Handed
524.3,Right-Handed
524.3,Right-Handed
524.3,Right-Handed
524.4,Right-Handed
524.4,Right-Handed
524.4,Right-Handed
524.5,Right-Handed
524.5,Right-Handed
524.5,Right-Handed
524.6,Right-Handed
524.6,Right-Handed
524.6,Right-Handed
524.7,Right-Handed
524.7,Right-Handed
524.7,Right-Handed
524.8,Right-Handed
524.8,Right-Handed
524.8,Right-Handed
524.9,Right-Handed
524.9,Right-Handed
524.9,Right-Handed
525.0,Right-Handed
525.0,Right-Handed
525.0,Right-Handed
525.1,Right-Handed
525.1,Right-Handed
525.1,Right-Handed
525.2,Right-Handed
525.2,Right-Handed
525.2,Right-Handed
525.3,Right-Handed
525.3,Right-Handed
525.3,Right-Handed
525.4,Right-Handed
525.4,Right-Handed
525.4,Right-Handed
525.5,Right-Handed
525.5,Right-Handed
525.5,Right-Handed
525.6,Right-Handed
525.6,Right-Handed
525.6,Right-Handed
525.7,Right-Handed
525.7,Right-Handed
525.7,Right-Handed
525.8,Right-Handed
525.8,Right-Handed
525.8,Right-Handed
525.9,Left-Handed
525.9,Left-Handed
525.9,Left-Handed
526.0,Left-Handed
526.0,Left-Handed
526.0,Left-Handed
526.1,Left-Handed
526.1,Left-Handed
526.1,Left-Handed
526.2,Left-Handed
526.2,Left-Handed
526.2,Right-Handed
526.3,Right-Handed
526.3,Right-Handed
526.3,Right-Handed
526.4,Right-Handed
526.4,Right-Handed
526.4,Right-Handed
526.5,Right-Handed
526.5,Right-Handed
526.5,Right-Handed
526.6,Right-Handed
526.6,Right-Handed
526.6,Right-Handed
526.7,Right-Handed
526.7,Right-Handed
526.7,Right-Handed
526.8,Right-Handed
526.8,Right-Handed
526.8,Right-Handed
526.9,Right-Handed
526.9,Right-Handed
526.9,Right-Handed
527.0,Right-Handed
527.0,Right-Handed
527.0,Right-Handed
527.1,Right-Handed
527.1,Right-Handed
527.1,Right-Handed
527.2,Right-Handed
527.2,Right-Handed
527.2,Right-Handed
527.3,Right-Handed
527.3,Right-Handed
527.3,Right-Handed
527.4,Right-Handed
527.4,Right-Handed
527.4,Right-Handed
527.5,Right-Handed
527.5,Right-Handed
527.5,Right-Handed
527.6,Right-Handed
527.6,Right-Handed
527.6,Right-Handed
527.7,Right-Handed
527.7,Right-Handed
527.7,Right-Handed
527.8,Right-Handed
527.8,Right-Handed
527.8,Right-Handed
527.9,Right-Handed
527.9,Right-Handed
527.9,Right-Handed
528.0,Right-Handed
528.0,Right-Handed
528.0,Right-Handed
528.1,Right-Handed
528.1,Right-Handed
528.1,Right-Handed
528.2,Right-Handed
528.2,Right-Handed
528.2,Right-Handed
528.3,Right-Handed
528.3,Right-Handed
528.3,Right-Handed
528.4,Right-Handed
528.4,Right-Handed
528.4,Right-Handed
528.5,Right-Handed
528.5,Right-Handed
528.5,Right-Handed
528.6,Right-Handed
528.6,Left-Handed
528.6,Left-Handed
528.7,Left-Handed
528.7,Left-Handed
528.7,Left-Handed
528.8,Left-Handed
528.8,Left-Handed
528.8,Left-Handed
528.9,Left-Handed
528.9,Left-Handed
528.9,Left-Handed
529.0,Left-Handed
529.0,Left-Handed
529.0,Left-Handed
529.1,Left-Handed
529.1,Left-Handed
529.1,Left-Handed
529.2,Left-Handed
529.2,Left-Handed
529.2,Left-Handed
529.3,Left-Handed
529.3,Left-Handed
529.3,Left-Handed
529.4,Left-Handed
529.4,Left-Handed
529.4,Left-Handed
529.5,Left-Handed
529.5,Left-Handed
529.5,Right-Handed
529.6,Right-Handed
529.6,Right-Handed
529.6,Right-Handed
529.7,Right-Handed
529.7,Right-Handed
529.7,Right-Handed
529.8,Right-Handed
529.8,Right-Handed
529.8,Right-Handed
529.9,Right-Handed
529.9,Right-Handed
529.9,Right-Handed
530.0,Right-Handed
530.0,Right-Handed
530.0,Right-Handed
530.1,Right-Handed
530.1,Right-Handed
530.1,Right-Handed
530.2,Left-Handed
530.2,Left-Handed
530.2,Left-Handed
530.3,Left-Handed
530.3,Left-Handed
530.3,Left-Handed
530.4,Left-Handed
530.4,Left-Handed
530.4,Left-Handed
530.5,Left-Handed
530.5,Left-Handed
530.5,Left-Handed
530.6,Left-Handed
530.6,Left-Handed
530.6,Left-Handed
530.7,Left-Handed
530.7,Left-Handed
530.7,Left-Handed
530.8,Right-Handed
530.8,Right-Handed
530.8,Right-Handed
530.9,Right-Handed
530.9,Right-Handed
530.9,Right-Handed
531.0,Right-Handed
531.0,Right-Handed
531.0,Right-Handed
531.1,Right-Handed
531.1,Right-Handed
531.1,Right-Handed
531.2,Left-Handed
531.2,Left-Handed
531.2,Left-Handed
531.3,Left-Handed
531.3,Left-Handed
531.3,Left-Handed
531.4,Left-Handed
531.4,Left-Handed
531.4,Left-Handed
531.5,Left-Handed
531.5,Left-Handed
531.5,Right-Handed
531.6,Right-Handed
531.6,Right-Handed
531.6,Right-Handed
531.7,Right-Handed
531.7,Right-Handed
531.7,Right-Handed
531.8,Right-Handed
531.8,Right-Handed
531.8,Right-Handed
531.9,Right-Handed
531.9,Right-Handed
531.9,Right-Handed
532.0,Right-Handed
532.0,Right-Handed
532.0,Right-Handed
532.1,Right-Handed
532.1,Right-Handed
532.1,Right-Handed
532.2,Right-Handed
532.2,Right-Handed
532.2,Right-Handed
532.3,Right-Handed
532.3,Right-Handed
532.3,Right-Handed
532.4,Right-Handed
532.4,Right-Handed
532.4,Right-Handed
532.5,Right-Handed
532.5,Right-Handed
532.5,Right-Handed
532.6,Right-Handed
532.6,Right-Handed
532.6,Right-Handed
532.7,Right-Handed
532.7,Right-Handed
532.7,Right-Handed
532.8,Right-Handed
532.8,Right-Handed
532.8,Right-Handed
532.9,Right-Handed
532.9,Right-Handed
532.9,Right-Handed
533.0,Right-Handed
533.0,Right-Handed
533.0,Right-Handed
533.1,Right-Handed
533.1,Right-Handed
533.1,Right-Handed
533.2,Right-Handed
533.2,Right-Handed
533.2,Right-Handed
533.3,Right-Handed
533.3,Right-Handed
533.3,Right-Handed
533.4,Right-Handed
533.4,Right-Handed
533.4,Right-Handed
533.5,Right-Handed
533.5,Right-Handed
533.5,Right-Handed
533.6,Right-Handed
533.6,Right-Handed
533.6,Right-Handed
533.7,Right-Handed
533.7,Right-Handed
533.7,Right-Handed
533.8,Right-Handed
533.8,Right-Handed
533.8,Right-Handed
533.9,Right-Handed
533.9,Right-Handed
533.9,Right-Handed
534.0,Right-Handed
534.0,Right-Handed
534.0,Right-Handed
534.1,Right-Handed
534.1,Right-Handed
534.1,Right-Handed
534.2,Right-Handed
534.2,Right-Handed
534.2,Right-Handed
534.3,Right-Handed
534.3,Right-Handed
534.3,Right-Handed
534.4,Right-Handed
534.4,Right-Handed
534.4,Right-Handed
534.5,Right-Handed
534.5,Right-Handed
534.5,Right-Handed
534.6,Right-Handed
534.6,Right-Handed
534.6,Right-Handed
534.7,Right-Handed
534.7,Right-Handed
534.7,Right-Handed
534.8,Right-Handed
534.8,Right-Handed
534.8,Right-Handed
534.9,Right-Handed
534.9,Right-Handed
534.9,Right-Handed
535.0,Right-Handed
535.0,Right-Handed
535.0,Right-Handed
535.1,Right-Handed
535.1,Right-Handed
535.1,Right-Handed
535.2,Right-Handed
535.2,Right-Handed
535.2,Right-Handed
535.3,Right-Handed
535.3,Right-Handed
535.3,Right-Handed
535.4,Right-Handed
535.4,Right-Handed
535.4,Right-Handed
535.5,Right-Handed
535.5,Right-Handed
535.5,Right-Handed
535.6,Right-Handed
535.6,Right-Handed
535.6,Right-Handed
535.7,Right-Handed
535.7,Right-Handed
535.7,Right-Handed
535.8,Right-Handed
535.8,Right-Handed
535.8,Right-Handed
535.9,Right-Handed
535.9,Right-Handed
535.9,Right-Handed
536.0,Right-Handed
536.0,Right-Handed
536.0,Right-Handed
536.1,Right-Handed
536.1,Right-Handed
536.1,Right-Handed
536.2,Right-Handed
536.2,Right-Handed
536.2,Right-Handed
536.3,Right-Handed
536.3,Right-Handed
536.3,Right-Handed
536.4,Right-Handed
536.4,Right-Handed
536.4,Right-Handed
536.5,Right-Handed
536.5,Right-Handed
536.5,Right-Handed
536.6,Right-Handed
536.6,Right-Handed
536.6,Right-Handed
536.7,Right-Handed
536.7,Right-Handed
536.7,Right-Handed
536.8,Right-Handed
536.8,Right-Handed
536.8,Right-Handed
536.9,Right-Handed
536.9,Right-Handed
536.9,Right-Handed
537.0,Right-Handed
537.0,Right-Handed
537.0,Right-Handed
537.1,Right-Handed
537.1,Right-Handed
537.1,Right-Handed
537.2,Right-Handed
537.2,Right-Handed
537.2,Right-Handed
537.3,Right-Handed
537.3,Right-Handed
537.3,Right-Handed
537.4,Right-Handed
537.4,Right-Handed
537.4,Right-Handed
537.5,Right-Handed
537.5,Right-Handed
537.5,Right-Handed
537.6,Right-Handed
537.6,Right-Handed
537.6,Right-Handed
537.7,Right-Handed
537.7,Right-Handed
537.7,Right-Handed
537.8,Right-Handed
537.8,Right-Handed
537.8,Right-Handed
537.9,Right-Handed
537.9,Right-Handed
537.9,Right-Handed
538.0,Right-Handed
538.0,Right-Handed
538.0,Right-Handed
538.1,Right-Handed
538.1,Right-Handed
538.1,Right-Handed
538.2,Right-Handed
538.2,Right-Handed
538.2,Right-Handed
538.3,Right-Handed
538.3,Right-Handed
538.3,Right-Handed
538.4,Right-Handed
538.4,Right-Handed
538.4,Right-Handed
538.5,Right-Handed
538.5,Right-Handed
538.5,Right-Handed
538.6,Right-Handed
538.6,Right-Handed
538.6,Right-Handed
538.7,Right-Handed
538.7,Right-Handed
538.7,Right-Handed
538.8,Right-Handed
538.8,Right-Handed
538.8,Right-Handed
538.9,Right-Handed
538.9,Right-Handed
538.9,Right-Handed
539.0,Right-Handed
539.0,Right-Handed
539.0,Right-Handed
539.1,Right-Handed
539.1,Right-Handed
539.1,Right-Handed
539.2,Right-Handed
539.2,Right-Handed
539.2,Right-Handed
539.3,Right-Handed
539.3,Right-Handed
539.3,Right-Handed
539.4,Right-Handed
539.4,Right-Handed
539.4,Right-Handed
539.5,Right-Handed
539.5,Right-Handed
539.5,Right-Handed
539.6,Right-Handed
539.6,Right-Handed
539.6,Right-Handed
539.7,Right-Handed
539.7,Right-Handed
539.7,Left-Handed
539.8,Left-Handed
539.8,Left-Handed
539.8,Left-Handed
539.9,Left-Handed
539.9,Left-Handed
539.9,Left-Handed
540.0,Left-Handed
540.0,Left-Handed
540.0,Left-Handed
540.1,Left-Handed
540.1,Left-Handed
540.1,Left-Handed
540.2,Left-Handed
540.2,Left-Handed
540.2,Left-Handed
540.3,Left-Handed
540.3,Left-Handed
540.3,Left-Handed
540.4,Left-Handed
540.4,Left-Handed
540.4,Left-Handed
540.5,Left-Handed
540.5,Left-Handed
540.5,Left-Handed
540.6,Left-Handed
540.6,Left-Handed
540.6,Left-Handed
540.7,Left-Handed
540.7,Left-Handed
540.7,Left-Handed
540.8,Left-Handed
540.8,Left-Handed
540.8,Left-Handed
540.9,Left-Handed
540.9,Left-Handed
540.9,Left-Handed
541.0,Left-Handed
541.0,Left-Handed
541.0,Left-Handed
541.1,Left-Handed
541.1,Left-Handed
541.1,Left-Handed
541.2,Left-Handed
541.2,Left-Handed
541.2,Left-Handed
541.3,Left-Handed
541.3,Left-Handed
541.3,Left-Handed
541.4,Left-Handed
541.4,Left-Handed
541.4,Left-Handed
541.5,Left-Handed
541.5,Left-Handed
541.5,Right-Handed
541.6,Right-Handed
541.6,Right-Handed
541.6,Right-Handed
541.7,Right-Handed
541.7,Right-Handed
541.7,Right-Handed
541.8,Right-Handed
541.8,Right-Handed
541.8,Right-Handed
541.9,Right-Handed
541.9,Right-Handed
541.9,Right-Handed
542.0,Right-Handed
542.0,Right-Handed
542.0,Right-Handed
542.1,Right-Handed
542.1,Left-Handed
542.1,Left-Handed
542.2,Left-Handed
542.2,Left-Handed
542.2,Left-Handed
542.3,Left-Handed
542.3,Left-Handed
542.3,Left-Handed
542.4,Left-Handed
542.4,Left-Handed
542.4,Left-Handed
542.5,Left-Handed
542.5,Left-Handed
542.5,Right-Handed
542.6,Right-Handed
542.6,Right-Handed
542.6,Right-Handed
542.7,Right-Handed
542.7,Right-Handed
542.7,Right-Handed
542.8,Right-Handed
542.8,Right-Handed
542.8,Right-Handed
542.9,Right-Handed
542.9,Right-Handed
542.9,Right-Handed
543.0,Right-Handed
543.0,Right-Handed
543.0,Right-Handed
543.1,Right-Handed
543.1,Right-Handed
543.1,Right-Handed
543.2,Right-Handed
543.2,Left-Handed
543.2,Left-Handed
543.3,Left-Handed
543.3,Left-Handed
543.3,Left-Handed
543.4,Left-Handed
543.4,Left-Handed
543.4,Left-Handed
543.5,Left-Handed
543.5,Left-Handed
543.5,Left-Handed
543.6,Left-Handed
543.6,Left-Handed
543.6,Left-Handed
543.7,Left-Handed
543.7,Left-Handed
543.7,Left-Handed
543.8,Left-Handed
543.8,Left-Handed
543.8,Left-Handed
543.9,Left-Handed
543.9,Left-Handed
543.9,Left-Handed
544.0,Left-Handed
544.0,Left-Handed
544.0,Right-Handed
544.1,Right-Handed
544.1,Right-Handed
544.1,Right-Handed
544.2,Right-Handed
544.2,Right-Handed
544.2,Right-Handed
544.3,Right-Handed
544.3,Right-Handed
544.3,Right-Handed
544.4,Right-Handed
544.4,Right-Handed
544.4,Right-Handed
544.5,Right-Handed
544.5,Right-Handed
544.5,Right-Handed
544.6,Right-Handed
544.6,Right-Handed
544.6,Right-Handed
544.7,Right-Handed
544.7,Right-Handed
544.7,Right-Handed
544.8,Right-Handed
544.8,Right-Handed
544.8,Right-Handed
544.9,Right-Handed
544.9,Right-Handed
544.9,Left-Handed
545.0,Left-Handed
545.0,Left-Handed
545.0,Left-Handed
545.1,Left-Handed
545.1,Left-Handed
545.1,Left-Handed
545.2,Left-Handed
545.2,Left-Handed
545.2,Left-Handed
545.3,Left-Handed
545.3,Left-Handed
545.3,Left-Handed
545.4,Left-Handed
545.4,Left-Handed
545.4,Left-Handed
545.5,Left-Handed
545.5,Left-Handed
545.5,Left-Handed
545.6,Left-Handed
545.6,Right-Handed
545.6,Right-Handed
545.7,Right-Handed
545.7,Right-Handed
545.7,Right-Handed
545.8,Right-Handed
545.8,Right-Handed
545.8,Right-Handed
545.9,Right-Handed
545.9,Right-Handed
545.9,Right-Handed
546.0,Right-Handed
546.0,Right-Handed
546.0,Right-Handed
546.1,Right-Handed
546.1,Right-Handed
546.1,Right-Handed
546.2,Right-Handed
546.2,Right-Handed
546.2,Right-Handed
546.3,Right-Handed
546.3,Right-Handed
546.3,Right-Handed
546.4,Right-Handed
546.4,Right-Handed
546.4,Right-Handed
546.5,Right-Handed
546.5,Right-Handed
546.5,Right-Handed
546.6,Right-Handed
546.6,Right-Handed
546.6,Right-Handed
546.7,Right-Handed
546.7,Right-Handed
546.7,Right-Handed
546.8,Right-Handed
546.8,Right-Handed
546.8,Right-Handed
546.9,Right-Handed
546.9,Right-Handed
546.9,Right-Handed
547.0,Right-Handed
547.0,Right-Handed
547.0,Right-Handed
547.1,Right-Handed
547.1,Right-Handed
547.1,Right-Handed
547.2,Right-Handed
547.2,Right-Handed
547.2,Right-Handed
547.3,Right-Handed
547.3,Right-Handed
547.3,Right-Handed
547.4,Right-Handed
547.4,Right-Handed
547.4,Right-Handed
547.5,Right-Handed
547.5,Right-Handed
547.5,Right-Handed
547.6,Right-Handed
547.6,Right-Handed
547.6,Right-Handed
547.7,Right-Handed
547.7,Right-Handed
547.7,Right-Handed
547.8,Right-Handed
547.8,Right-Handed
547.8,Right-Handed
547.9,Right-Handed
547.9,Right-Handed
547.9,Right-Handed
548.0,Right-Handed
548.0,Right-Handed
548.0,Right-Handed
548.1,Right-Handed
548.1,Right-Handed
548.1,Right-Handed
548.2,Right-Handed
548.2,Right-Handed
548.2,Right-Handed
548.3,Right-Handed
548.3,Right-Handed
548.3,Right-Handed
548.4,Right-Handed
548.4,Right-Handed
548.4,Right-Handed
548.5,Right-Handed
548.5,Right-Handed
548.5,Right-Handed
548.6,Right-Handed
548.6,Right-Handed
548.6,Right-Handed
548.7,Right-Handed
548.7,Right-Handed
548.7,Right-Handed
548.8,Right-Handed
548.8,Right-Handed
548.8,Right-Handed
548.9,Right-Handed
548.9,Right-Handed
548.9,Right-Handed
549.0,Right-Handed
549.0,Right-Handed
549.0,Right-Handed
549.1,Right-Handed
549.1,Right-Handed
549.1,Right-Handed
